id,accommodates,amenities,bathrooms,bed_type,bedrooms,beds,cancellation_policy,cleaning_fee,description,extra_people,first_review,guests_included,host_about,host_acceptance_rate,host_identity_verified,host_response_rate,host_response_time,host_since,host_total_listings_count,host_verifications,instant_bookable,is_location_exact,latitude,listing_url,longitude,maximum_nights,minimum_nights,name,neighborhood_overview,notes,number_of_reviews,price,property_type,review_scores_accuracy,review_scores_checkin,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_rating,review_scores_value,reviews_per_month,room_type,security_deposit,space,square_feet,summary,transit,picture_url,thumbnail_url,description_score,avg_comment_score,comments_scores_5,comments_scores_though_time
4387472,2,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",1.0,Real Bed,1,1,moderate,,"I live in a cute 3-bedroom house only 5 minutes from the heart of West Asheville, and less than 10 minutes to downtown. Your room is a small guest room with a futon that glides down into a bed. It is right across the hall from a shared full bathroom. You will have full access to the kitchen, living room with plenty of books, and a large shady backyard. I do have a dog who can be timid at first around new people but if you are not comfortable with him he can stay in my bedroom while you are here. The guest room is pretty bare right now with just the futon and a bookshelf, but there will be more furnishings soon. I work from home so I will likely be in and out of the house a fair amount and will be available for any questions or issues. I am more than happy to recommend great local restaurants, bars, hang-outs, and hiking spots. I live in a relatively quiet neighborhood on a dead-end street, 1.5 miles from West Asheville, and about 3 miles from downtown.",$0.00,2015-10-11,1,0.765,N/A,t,N/A,N/A,2011-09-04,1,"['email', 'phone', 'reviews', 'kba']",f,t,35.59465897414314,https://www.airbnb.com/rooms/4387472,-82.61111741437755,7,2,Cute room in West Asheville,0.0,0.0,1,$89.00,House,10,10,10,10,10,100,10,0.16,Private room,,0.0636,,0.6597,-0.6249,https://a0.muscache.com/im/pictures/55108545/c5eed3ff_original.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/55108545/c5eed3ff_original.jpg?aki_policy=small,0.9693,0,{},0
10583310,2,"{""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),""Other pet(s)"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",1.0,Real Bed,1,1,flexible,$20.00,"Peaceful LGBTQ friendly neighborhood in historic West Asheville only 1 block away from popular Haywood Road. Catch a city bus downtown or walk to dozens of eclectic shops, eateries, cafes and pubs. During WWII, this 1915 home was redesigned for dual family living. The room available is the best room in the house due to the natural sunlight and  mountain views. It's also the most creatively decorated room in the house with different ecosystems painted mural-style on the walls. Perfect background for quirky vacay pics! The space includes a double bed, loveseat (pulls out into a single bed), desk and nightstand. A newly remodeled full bath is easily accessible. In addition to the primary room and shared full bathroom, guests will have access to the front porch, back porch, and backyard. One other upstairs room might be occupied. Guests will also have free wifi access. We will be available to meet you and get you settled. We're also happy to provide free local insider information about the",$20.00,,2,0.836,100%,t,100%,within an hour,2015-09-01,2,"['email', 'phone', 'facebook', 'reviews', 'kba']",f,t,35.57591331649779,https://www.airbnb.com/rooms/10583310,-82.58208710342241,6,2,Mountain views minutes from brews,0.8655,0.9702,0,$85.00,House,,,,,,,,,Private room,,0.9421,,0.743,0.539,https://a2.muscache.com/im/pictures/0394469b-60ce-4baf-b241-36fc166a06f4.jpg?aki_policy=large,https://a2.muscache.com/im/pictures/0394469b-60ce-4baf-b241-36fc166a06f4.jpg?aki_policy=small,0.9871,0,{},0
136547,4,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",1.0,Real Bed,2,2,moderate,$35.00,"I love the sunlight, the screened in porch during warm times, and the fireplace during cold times. It is a classic cozy cottage that many others love as much as I do, and I love sharing my home with travelers.:) Visit the wonderful mountain town of Asheville and have  a sweet cottage all to yourself, with an English garden and lush backyard to  savor  while doing so.  The cottage is  located in  a residential neighborhood just minutes away from downtown, and walking distance to funky West Asheville.  Asheville, known for its art galleries, restaurants, and beauty, will give you a wonderful opportunity to explore the Blue Ridge Mountain area of North Carolina. I periodically have my home available when I travel, and feel you will enjoy your stay in this well loved home.The home comes with 2 friendly, independent indoor/ outdoor kitties.   There is a queen size bed in one bedroom, and a double bed in other bedroom. The former bedroom opens onto a  screened porch, which is lovely to sit i",$20.00,2011-10-24,2,0.8271,50%,t,90%,within a day,2011-06-01,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",f,t,35.57744319861924,https://www.airbnb.com/rooms/136547,-82.60731802897858,7,3,  Charming Sunny Cottage and Porch,0.4588,-0.296,38,$99.00,House,10,10,9,10,10,94,10,0.69,Entire home/apt,$250.00,0.9907,,0.9538,0.0,https://a2.muscache.com/im/pictures/864652/1dc376e1_original.jpg?aki_policy=large,https://a2.muscache.com/im/pictures/864652/1dc376e1_original.jpg?aki_policy=small,0.9941,0,{},0
6419437,6,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",2.0,Real Bed,3,3,strict,$50.00,"It's spacious and comfortable with lots of outside living space,  a big yard and an easy walk to all the restaurants and shops in West Asheville.  As we know our vacation plans we always add available dates to the calendar. This house is bathed in light from your morning coffee until the evening on the porch for dinner.  The kitchen is spacious and has all that you need to make a lovely dinner.  It's comfortable for adults and bigger kids alike.   There are plenty of board games to play, Legos and PS3.  Please check our calendar.  Some time in March will will begin to have available dates listed as we plan our spring/summer trips. You will have full access to the home except our office room in the back.   Our kitchen will have all the condiments you need plus coffee and tea. The back yard is big.  There is a fire pit area and we have wood at the ready for you. I will be happy to give you any information you need by phone and email.  Written details about the house will be here for your",$0.00,2015-07-20,5,0.9791,33%,t,83%,within a day,2015-03-04,1,"['email', 'phone', 'reviews', 'kba']",f,t,35.58297335600109,https://www.airbnb.com/rooms/6419437,-82.58944815119042,1125,4,Lovely 1926 home in West Asheville,0.2732,0.6369,3,$200.00,Bungalow,10,10,10,10,10,100,10,0.33,Entire home/apt,$300.00,0.8957,,0.7351,0.9412,https://a2.muscache.com/im/pictures/82806155/c740913f_original.jpg?aki_policy=large,https://a2.muscache.com/im/pictures/82806155/c740913f_original.jpg?aki_policy=small,0.9674,0,{},0
8504628,4,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Pool,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",1.0,Real Bed,1,1,flexible,,"This house has everything you need for your stay in Asheville. Located in the quiet neighborhood of Malvern hills you will be close to wherever you are going. Get to I-40, I-26, I-240, Patton ave, Haywood Rd or Brevard Rd all in less than 5 minutes! This space has a LOT of entertainment available and is located close to everything Asheville has to offer. -Personal Computer -Cable TV -Kitchenette -Full Bath -Washer/Dryer/Ironing board -Card Table -Dart Board -Ping Pong table The laundry machines are downstairs so unless we have to do laundry there will be no guest/host interaction. There will be plenty of notice if this is necessary and will otherwise respect our guests privacy to the fullest extent. Malvern hills is a family neighborhood that is quiet and laden with sidewalks. Malvern hills park is within walking distance. There you can find a public pool (seasonal), tennis courts and charcoal grilling stations. The house is 5 minutes from historic west asheville and Haywood Rd, 10 min",$0.00,2015-09-24,1,0.8016,98%,t,100%,within an hour,2013-08-03,1,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,f,35.57246364292534,https://www.airbnb.com/rooms/8504628,-82.6144483796148,1125,1,West Asheville In-law Suite,0.0772,0.0,53,$81.00,House,10,10,10,10,9,94,10,7.57,Entire home/apt,,0.4215,,0.0,-0.296,https://a2.muscache.com/im/pictures/110025589/af8fc9a7_original.jpg?aki_policy=large,https://a2.muscache.com/im/pictures/110025589/af8fc9a7_original.jpg?aki_policy=small,0.6114,0,{},0
2298596,4,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials}",1.0,Real Bed,1,2,strict,$40.00,"This is not just a room, it's the entire front half of the house, with a private entrance. Our living space is in the opposite end of the house, and sound doesn't travel easily through the house, so we can make a little noise without disturbing one another. I make and use all of my own household cleaners! The space includes:  -My personal favorite room in the house: a plant filled, sunny, and peaceful, porch. It's perfect for coffee in the morning or curling up on the couch to read. -a bedroom with a queen size bed -a living/dining room with a (full size) futon; a small fridge, coffee pot, and toaster oven; a DVD player, stereo receiver, TV (not a flat screen, and no cable, a true dinosaur!), and VCR (with some video tapes if you want to take a trip back into the olden days) in a closeable cabinet. -a shared bathroom (we will always be respectful of your space and knock before entering your part of the house) -if you have children there is a play area in the living room with toys, art ",$10.00,2014-04-29,2,0.9347,40%,t,57%,within a day,2012-06-23,1,"['email', 'phone', 'google', 'reviews', 'kba']",f,t,35.576439357921686,https://www.airbnb.com/rooms/2298596,-82.57974094676047,1125,2,The front of the house is yours,0.9163,-0.4003,22,$98.00,House,10,10,10,10,10,96,9,0.91,Private room,,0.9697,,0.4003,-0.0258,https://a2.muscache.com/im/pictures/45168937/a86723da_original.jpg?aki_policy=large,https://a2.muscache.com/im/pictures/45168937/a86723da_original.jpg?aki_policy=small,0.9697,0,{},0
10647402,2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",1.0,Real Bed,1,1,flexible,,"Minutes from downtown, Biltmore Estate, and Blue Ridge Parkway.  Shopping, eating, hiking, camping, zip-lining, river sports at your fingertips!  Have mobile massage therapist and extra room ready for your relaxation.  Come enjoy Asheville! Please feel free to use your bedroom, your bath, living room, and den.  The kitchen is accessible. Please request cooking. I am available for questions about the area.  Please be comfortable.  I will only be around, if wanted.",$10.00,2016-03-28,1,0.0,100%,t,100%,within an hour,2014-08-02,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",f,t,35.551026761318376,https://www.airbnb.com/rooms/10647402,-82.63553247937523,1125,1,West Asheville Room,0.0,0.0,2,$45.00,House,10,10,10,10,10,100,10,2,Private room,,0.0,,0.8652,0.0,https://a2.muscache.com/im/pictures/a5800f9f-9401-48bf-918e-6f9cc3806282.jpg?aki_policy=large,https://a2.muscache.com/im/pictures/a5800f9f-9401-48bf-918e-6f9cc3806282.jpg?aki_policy=small,0.969,0,{},0
726625,4,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",1.0,Real Bed,2,2,flexible,,"Great two bedroom cottage all to yourself. Very comfortable West Asheville North Carolina house, close to downtown, hiking/biking trails, park, restaurants, off-street parking, near bus-line,pet friendly. Entire house & yard. I don't live at the house so, all contact through website or phone. There are 2 fully furnished bedrooms with full-size beds. The air conditioning (provided June, July, August) is window vented floor units.",$15.00,2012-10-15,2,0.7096,100%,t,90%,within a few hours,2011-10-18,1,"['email', 'phone', 'reviews', 'kba']",f,t,35.57140704441955,https://www.airbnb.com/rooms/726625,-82.57728169007986,365,2,Cozy West Asheville Home,0.0,0.0,185,$75.00,House,10,10,10,10,9,95,10,4.32,Entire home/apt,,0.7778,,0.6249,0.0,https://a0.muscache.com/im/pictures/9885325/b3a7bee7_original.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/9885325/b3a7bee7_original.jpg?aki_policy=small,0.8977,0,{},0
4362574,2,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",1.0,Real Bed,1,1,strict,,"Entire lower level of house, separate private entrance, stocked mini fridge, Keurig coffee maker/coffee, Wi-Fi, 50"" HD flat screen with cable, washer/dryer, en suite bathroom . In room spa services available with complimentary use of the sauna. Very cozy and warm private space, 750 square foot suite. We provide a greeting package upon arrival with a basket of goodies, as well as any tourism information needed about this entire region. The Suite is all on one level with no stairs. Beautiful outdoor sitting area with Mountain views, comfortable new Queen size bed, in room Washer/Dryer, stocked mini-fridge, 50"" HDTV with cable, coffee maker and coffee, private en suite bathroom. Professional in-room Spa services are available by licensed Massage Therapist and Esthetician, as well as private airport shuttle and local taxi service for additional fees.  We can also provide a comfortable Queen Size air mattress upon request. Very close proximity to Downtown as well as easy access to all regio",$0.00,2014-11-01,1,0.4215,40%,t,100%,within a few hours,2014-09-22,1,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",f,t,35.58908419648962,https://www.airbnb.com/rooms/4362574,-82.62074776890822,1125,1,"Asheville, Private Suite 750 Sq/Ft",0.0,0.0,12,$130.00,Apartment,10,10,10,10,9,100,10,0.67,Entire home/apt,$100.00,0.9457,,0.1779,0.0,https://a1.muscache.com/im/pictures/55870610/ed9ce235_original.jpg?aki_policy=large,https://a1.muscache.com/im/pictures/55870610/ed9ce235_original.jpg?aki_policy=small,0.9681,0,{},0
155305,3,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly""}",1.0,Real Bed,1,1,moderate,,"Private cottage located behind the main house at the Hostel in Historic West Asheville.   Cottage has full size bed, private kitchen and bathroom.  A twin cot can be added to accommodate a third guest for an extra $12/night. Please note that the cottage is not big, and adding a third person is doable, but gets crowded. Dogs are welcome for an extra $12/dog/night. To add a third person, or a dog please let us know in advance when booking. You can pay the added fee when you arrive. Guests get full access to the hostel: book exchange, community computer, common areas with cool international travelers and all the cool restaurants, pubs and cafe's that West Asheville has within walking distance!",$12.00,2011-07-31,2,0.0,68%,f,100%,within a few hours,2011-06-26,6,"['email', 'phone', 'facebook', 'reviews']",f,t,35.57972208600621,https://www.airbnb.com/rooms/155305,-82.59617193262912,14,1,Cottage! BonPaul + Sharky's Hostel,0.0,0.0,94,$100.00,Cabin,9,9,8,9,10,87,9,1.63,Entire home/apt,,0.9215,,0.0,0.0,https://a1.muscache.com/im/pictures/8880711/cf38d21c_original.jpg?aki_policy=large,https://a1.muscache.com/im/pictures/8880711/cf38d21c_original.jpg?aki_policy=small,0.9215,0,{},0
3319125,2,"{""Wireless Internet"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",0.0,Futon,0,1,strict,$20.00,"This is a working art studio, with a loft for sleeping.  Very rustic.  No modern facilities - outdoor shower and composting toilet. Inside has a mini fridge, hotplate.   One small step above camping. Very cute property shared by another Airbnb and f/t tenant. About a mile to downtown.  This is a small barn that is also used to create art.  It is rustic like a campground.  If you require perfect cleanliness, this isn't the place for you.  It can be dusty and rustic.  There is one shelving unit that has my camping storage on it.  FYI. There is a ladder to the loft area and a full-sized mattress pad down - upon new carpet padding (surrounded by a bug netting).  You cannot stand up in the loft.  Fresh sheets & pillow cases are provided, as well as towels. The space is used for various art projects, and so part of it is an art explosion, another part is storage.  The other part is very rustically set up as a ""living"" space - there is a sofa/chair and table there, a small refrigerator, and h",$0.00,2015-07-04,2,0.9969,100%,t,100%,within an hour,2013-07-22,4,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio', 'kba']",f,t,35.59388020511389,https://www.airbnb.com/rooms/3319125,-82.59421293578836,7,2,Art Barn off-grid in-town!,0.0516,0.7782,21,$42.00,Treehouse,9,10,9,10,9,90,9,2.15,Entire home/apt,$100.00,0.9478,,0.539,-0.34,https://a2.muscache.com/im/pictures/89485006/3cd3e87b_original.jpg?aki_policy=large,https://a2.muscache.com/im/pictures/89485006/3cd3e87b_original.jpg?aki_policy=small,0.9494,0,{},0
3322161,4,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",2.0,Real Bed,2,2,strict,$50.00,"Charming 1920's bungalow - a true sanctuary. I have created a warm, inviting and serene environment here. You will feel it as soon as you enter the house. Great home base for exploring the area - close to everything -- downtown, river arts, Biltmore Charming 1920's West Asheville bungalow - a true sanctuary. I have created a warm, inviting and serene environment here. You will feel it as soon as you enter the house.  Relax on the front porch or back deck. The front porch now has larger dining table to seat four; lower back deck has large dining table, large umbrella and chairs.  Snuggle up to the warmth and beauty of the fireplace in the living room.   Enjoy the art throughout the house. The master bedroom is like being in a tree house -- with great sounds and sights of nature.  Master bedroom has queen bed and master bath with beautiful new custom-built shower. Second bathroom has an awesome claw-foot tub. This bathroom gives you a pampered, luxurious feeling. The second bedroom is no",$10.00,,2,0.9694,96%,t,100%,within an hour,2012-07-24,3,"['email', 'phone', 'reviews', 'kba']",f,t,35.57948851000295,https://www.airbnb.com/rooms/3322161,-82.58714223359915,1125,2,Sweet West Asheville Bungalow,0.9353,0.3818,0,$125.00,House,,,,,,,,,Entire home/apt,$350.00,0.9921,,0.9578,0.0,https://a1.muscache.com/im/pictures/42145780/0af0ef52_original.jpg?aki_policy=large,https://a1.muscache.com/im/pictures/42145780/0af0ef52_original.jpg?aki_policy=small,0.9954,0,{},0
2283071,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),Heating,Essentials,Shampoo}",1.0,Pull-out Sofa,1,1,flexible,$15.00,"Greetings & welcome to my peaceful, happy house!  Treat yourself to some ""zen"" in my house in West Asheville.  My home is an old craftsman style welcoming,  light and bright.  A cottage like feel, surrounded by woods, deck & garden. So you'll get a "" Zen in the woods"" feeling, but just minutes away from everything.  I have lived all over the world so my home is a unique blend of contemporary,  traditional, Asian and European style and furnishings and décor.  Comfortable and cozy. I have travelled all over the world using Air B n B and it is great to give back and open my home as a host. You have your own entrance. Just outside your private room is the kitchen which you are very welcome to use. Your room overlooks the garden, is quiet and serene with lots of  natural light, great decor, and a very comfortable European style convertible bed. A table and chairs and of course a rocking chair to relax in.  There is a great deck to sit on, to eat or just relax and enjoy the sunshine and outd",$20.00,2014-03-27,1,0.9926,0%,t,100%,within a few hours,2013-01-24,1,"['email', 'phone', 'reviews', 'manual_offline', 'jumio']",f,t,35.578161716809014,https://www.airbnb.com/rooms/2283071,-82.60314798633681,1125,1,Serene Cozy Getaway,0.9937,0.9914,26,$50.00,House,10,10,10,10,9,92,9,1.03,Private room,,0.9966,1000,0.9719,0.9911,https://a0.muscache.com/im/pictures/32333217/b628f32c_original.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/32333217/b628f32c_original.jpg?aki_policy=small,0.997,0,{},0
7543799,2,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",Essentials,Shampoo,Hangers,Iron,""Laptop Friendly Workspace""}",1.0,Real Bed,1,1,strict,,"Purple Door Studio is a newly renovated basement apartment in our home in the heart of West Asheville. Keyless entry, off-street parking, comfy bed and couch, mini-split heat & air, kitchenette, big bathroom, eating area, all in a great location! Permitted by the city for legal Homestay. We've created a 'glorified hotel room' -style apartment in our basement. It's brand new construction, with all new furnishings and appliances. The Purple Door Studio has a separate entrance with keyless entry, new mini-split heating and air conditioning unit, a kitchenette, full bath, queen size bed and a couch, a small eating area, and off-street parking. Guests will have their own driveway for off-street parking and a private entrance to the apartment. There is a vintage Dwyer kitchenette with two burners, a sink and some storage for your use. There is also a refrigerator, microwave, and coffee pot. There is fast wi-fi access, but no TV. There is a small eating and/or work area with a table top and t",$0.00,2015-08-16,1,0.9022,100%,t,100%,within an hour,2015-07-25,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",f,t,35.58141649073226,https://www.airbnb.com/rooms/7543799,-82.5878336018752,1125,2,Purple Door Studio Apt. W.Asheville,0.9196,-0.593,54,$88.00,Apartment,10,10,10,10,10,98,10,6.48,Entire home/apt,,0.6486,,0.7088,0.3612,https://a0.muscache.com/im/pictures/99728930/b43f8f5d_original.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/99728930/b43f8f5d_original.jpg?aki_policy=small,0.63,0,{},0
1290287,6,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",1.0,Real Bed,3,3,moderate,$60.00,"Walk or bike to West Asheville restaurants, pubs & the market from our comfy mountain home. Great front porch, screened hot tub room, lovely gardens and a public playground nearby.  Walk or bike to restaurants, pubs & the market from our comfy mountain home. Features screened hot tub room, lovely gardens and a public playground nearby. Great kitchen & beautiful back porch that features outdoor dining. Just 12 minutes to downtown Asheville, but you'll find plenty to do in our West Asheville neighborhood! As a guest, you'll have access to the top floor. We have a gas grill on the back porch, a hot tub in a screened in room, an outdoor fire pit, and a front porch swing for those lazy days. There's a dog door for your pooch, and our big yard is fully enclosed. West Asheville is a fun neighborhood, with lots of great restaurants, bars, parks and an awesome bakery and ice cream shop! There's a playground and community garden just across the street, so your kids will have fun too. As a guest,",$50.00,2013-07-08,5,0.9129,100%,t,100%,within an hour,2013-06-20,1,"['email', 'phone', 'reviews', 'kba']",f,t,35.573559295233046,https://www.airbnb.com/rooms/1290287,-82.6048590025112,14,3,West Asheville Family Home & Garden,0.9719,0.4767,14,$139.00,House,9,10,9,10,10,98,10,0.41,Entire home/apt,,0.9777,,0.836,0.0,https://a1.muscache.com/im/pictures/19448802/9648349b_original.jpg?aki_policy=large,https://a1.muscache.com/im/pictures/19448802/9648349b_original.jpg?aki_policy=small,0.9834,0,{},0
213006,3,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",1.0,Real Bed,1,2,strict,$25.00,"Enjoy a pleasant stay in a charming, eclectic home in a quiet spot in the Boho area of W. Avl. complete with hot coffee, special teas, artisan toast or fruit/yogurt served between 8:30 and 9:00 AM.  Also, cafes are just a few blocks walking distance. Hello, my name is Susanne.  My home is located in W. Asheville in a quiet neighborhood.  The bedrooms are spacious with high ceilings, lots of charm, one bedroom with queen size bed and a bedroom w/2 single beds w/adjoining private bath.  There is wifi, use of kitchen, and wonderful front and back porches to enjoy in spring/summer.  I am also within walking distance to downtown West Asheville where you will find great coffee shops and restaurants and only 7 minutes to downtown Asheville, plus a short distance to the parkway and hiking trails.   I can provide a healthy breakfast, if desired, but limited to weekends only and served between 8:30 and 9:00 AM.  I require a 2 night minimum and a 1 week maximum. Since I am retired, I am usually a",$15.00,2012-05-29,2,0.9942,73%,f,100%,within a few hours,2011-09-01,2,"['email', 'phone', 'reviews']",f,t,35.58345426139652,https://www.airbnb.com/rooms/213006,-82.59713229860692,5,2,Comfy 2 bedrm w/bath in 1920's home,0.3612,0.5499,52,$78.00,House,9,10,10,10,10,97,10,1.10,Private room,,0.8641,,0.9081,-0.2263,https://a2.muscache.com/im/pictures/2377322/e1fffb5a_original.jpg?aki_policy=large,https://a2.muscache.com/im/pictures/2377322/e1fffb5a_original.jpg?aki_policy=small,0.9201,0,{},0
11730986,3,"{""Wireless Internet"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,""24-Hour Check-in"",""Laptop Friendly Workspace""}",1.0,Real Bed,1,1,flexible,$25.00,"Sunny and bright renovated 1920s bungalow in happening West Asheville. Only a short walk to the bustling Haywood Road and minutes from Downtown Asheville. Relax on the porch under 100+ year old maple tree and enjoy the king size bed and living area. Renovated Bungalow, 5 minute walk from bustling Haywood Road. The entire home is yours with the exception of our office which we keep locked. We are away many weekends for our business we run called Bellyak. Thus enjoy the privacy of your home away from home while you stay in Asheville! Guests will have access to the bedroom with a king sized, memory foam bed, kitchen, living room, bathroom with a claw foot tub, front porch and fenced in back yard. We usually leave the key in a lock box with a combination for guests as typically we leave town before guests arrive. We are available by cell phone if there are any issues. West Asheville is the best part of Asheville...short walk from our home to Westville Pub, Nine Mile, Universal Joint, Ashev",$0.00,2016-03-27,1,0.8268,72%,f,91%,within a day,2016-03-10,1,"['email', 'phone', 'reviews']",f,t,35.5822595647094,https://www.airbnb.com/rooms/11730986,-82.59255910964961,1125,2,Walkable West Asheville Bungalow,0.6369,0.0,3,$92.00,House,9,10,9,10,10,93,9,3,Entire home/apt,,0.5411,,0.8957,0.4404,https://a2.muscache.com/im/pictures/e6eaf55e-97a5-4403-a032-01b4e28fa667.jpg?aki_policy=large,https://a2.muscache.com/im/pictures/e6eaf55e-97a5-4403-a032-01b4e28fa667.jpg?aki_policy=small,0.9589,0,{},0
284690,4,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,Washer,Dryer,""Smoke Detector"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",1.0,Real Bed,1,2,strict,$50.00,"So close to downtown but quiet and rural. PET FRIENDLY 1  BEDROOM APARTMENT NEAR DOWNTOWN “Luca's Place""  is  a 950 sq ft one bedroom apartment located in the country but only 3 miles from downtown.  It is a short ride to everything you want to do in the Asheville area, from wonderful dining, gorgeous hiking, and antiquing.  The Biltmore estate is 15 minutes away. After a day of sightseeing and adventure, Luca's Place is a great place to call home.   Here you can cook a meal in the fully appointed kitchen, watch TV, go on the internet, or just relax.  Our semi-detached apartment has a very large living room and dining area with a fully equipped tiled kitchen and a tiled bath with a large shower.  The bedroom has a queen size bed  with a pillowtop mattress. There is a very comfortable queen size sofa with a pull-out bed in the living room. The apartment has its own driveway and entrance,  and is a great place to relax after a day of exploring Asheville or as an alternative to a motel on",$0.00,2012-05-29,1,0.0,80%,t,100%,within an hour,2011-12-07,2,"['email', 'phone', 'facebook', 'reviews', 'kba']",f,t,35.60440692140112,https://www.airbnb.com/rooms/284690,-82.59997284179256,365,2,PET FRIENDLY APT CLOSE TO DOWNTOWN,0.0,0.7057,10,$90.00,Apartment,10,10,10,10,9,98,10,0.21,Entire home/apt,$200.00,0.9924,,0.0,0.0,https://a0.muscache.com/im/pictures/2935957/a66f70e7_original.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/2935957/a66f70e7_original.jpg?aki_policy=small,0.9937,0,{},0
