movieId:   2483, rating:  2.75, num_ratings:   2, variance: 5.0625
movieId:  58315, rating:  2.25, num_ratings:   2, variance: 1.5625
movieId:  59418, rating:  3.75, num_ratings:   2, variance: 1.5625
movieId:  66335, rating:  2.25, num_ratings:   2, variance: 1.5625
movieId:  85438, rating:  3.75, num_ratings:   2, variance: 1.5625
movieId:  88267, rating:  3.25, num_ratings:   2, variance: 1.5625
movieId: 100745, rating:  2.25, num_ratings:   2, variance: 1.5625
movieId: 101415, rating:  2.75, num_ratings:   2, variance: 1.5625
movieId:   4010, rating:  3.23, num_ratings:  11, variance:  1.562
movieId:   4232, rating:  2.79, num_ratings:  14, variance: 1.5612
movieId:   2383, rating:  1.71, num_ratings:  12, variance: 1.5608
movieId: 122886, rating:  3.52, num_ratings:  29, variance:   1.56
movieId:   4929, rating:   2.7, num_ratings:   5, variance:   1.56
movieId:   4090, rating:  2.81, num_ratings:   8, variance: 1.5586
movieId:  51084, rating:  3.19, num_ratings:   8, variance: 1.5586
movieId:  44555, rating:  3.93, num_ratings:  37, variance: 1.5562
movieId:     63, rating:  2.83, num_ratings:   6, variance: 1.5556
movieId:    667, rating:  3.67, num_ratings:   3, variance: 1.5556
movieId:    760, rating:  3.33, num_ratings:   3, variance: 1.5556
movieId:   2715, rating:  2.67, num_ratings:   3, variance: 1.5556
movieId:   2741, rating:  2.67, num_ratings:   3, variance: 1.5556
movieId:   2753, rating:  2.67, num_ratings:   3, variance: 1.5556
movieId:   3015, rating:  3.33, num_ratings:   6, variance: 1.5556
movieId:   3064, rating:  2.67, num_ratings:   3, variance: 1.5556
movieId:   3520, rating:  2.67, num_ratings:   3, variance: 1.5556
movieId:   3919, rating:  2.67, num_ratings:   3, variance: 1.5556
movieId:   4133, rating:  3.33, num_ratings:   3, variance: 1.5556
movieId:   5893, rating:  3.67, num_ratings:   3, variance: 1.5556
movieId:   6794, rating:  2.17, num_ratings:   3, variance: 1.5556
movieId:  56176, rating:  1.83, num_ratings:   3, variance: 1.5556
movieId: 116799, rating:  2.17, num_ratings:   3, variance: 1.5556
movieId: 157296, rating:  3.33, num_ratings:   3, variance: 1.5556
movieId:    813, rating:  2.67, num_ratings:   3, variance: 1.5556
movieId:   1112, rating:  3.67, num_ratings:   3, variance: 1.5556
movieId:   1783, rating:  2.67, num_ratings:   3, variance: 1.5556
movieId:   2554, rating:  3.33, num_ratings:   3, variance: 1.5556
movieId:   2704, rating:  3.67, num_ratings:   3, variance: 1.5556
movieId:   2733, rating:  2.33, num_ratings:   3, variance: 1.5556
movieId:   2970, rating:  3.67, num_ratings:   6, variance: 1.5556
